Site,Station,Water Year,Month,Snow Depth (in)
Vacas Locas,06N16S,2012.0,March,37
Vacas Locas,06N16S,2013.0,March,33
Vacas Locas,06N16S,2014.0,March,11
Vacas Locas,06N16S,2015.0,March,45
Vacas Locas,06N16S,2016.0,March,29
Vacas Locas,06N16S,2017.0,March,43
Vacas Locas,06N16S,2018.0,March,22
Vacas Locas,06N16S,2019.0,March,40
Wesner Springs,05P08S,2002.0,March,30
Wesner Springs,05P08S,2003.0,March,56
Wesner Springs,05P08S,2004.0,March,49
Wesner Springs,05P08S,2005.0,March,64
Wesner Springs,05P08S,2006.0,March,0
Wesner Springs,05P08S,2007.0,March,41
Wesner Springs,05P08S,2008.0,March,53
Wesner Springs,05P08S,2009.0,March,28
Wesner Springs,05P08S,2010.0,March,49
Wesner Springs,05P08S,2011.0,March,22
Wesner Springs,05P08S,2012.0,March,40
Wesner Springs,05P08S,2013.0,March,27
Wesner Springs,05P08S,2014.0,March,14
Wesner Springs,05P08S,2015.0,March,46
Wesner Springs,05P08S,2016.0,March,42
Wesner Springs,05P08S,2017.0,March,40
Wesner Springs,05P08S,2018.0,March,5
Wesner Springs,05P08S,2019.0,March,41
Whiskey Creek,08N03,1986.0,March,17
Whiskey Creek,08N03,1988.0,March,31
Whiskey Creek,08N03,1989.0,March,31
Whiskey Creek,08N03,1990.0,March,16
Whiskey Creek,08N03,1991.0,March,32
Whiskey Creek,08N03,1992.0,March,31
Whiskey Creek,08N03,1993.0,March,53
Whiskey Creek,08N03,1994.0,March,31
Whiskey Creek,08N03,1995.0,March,32
Whiskey Creek,08N03,1996.0,March,20
Whiskey Creek,08N03,1997.0,March,44
Whiskey Creek,08N03,1998.0,March,43
Whiskey Creek,08N03,2000.0,March,20
Whiskey Creek,08N03,2001.0,March,35
Whiskey Creek,08N03,2002.0,March,14
Whiskey Creek,08N03,2003.0,March,34
Whiskey Creek,08N03,2004.0,March,31
Whiskey Creek,08N03,2005.0,March,44
Whiskey Creek,08N03,2006.0,March,2
Whiskey Creek,08N03,2007.0,March,30
Whiskey Creek,08N03,2008.0,March,50
Whiskey Creek,08N03,2009.0,March,35
Whiskey Creek,08N03,2010.0,March,54
Whiskey Creek,08N03,2011.0,March,29
Whiskey Creek,08N03,2012.0,March,24
Whiskey Creek,08N03,2013.0,March,35
Whiskey Creek,08N03,2014.0,March,12
Whiskey Creek,08N03,2015.0,March,17
Whiskey Creek,08N03,2016.0,March,27
Whiskey Creek,08N03,2017.0,March,32
Whiskey Creek,08N03,2018.0,March,11
Whiskey Creek,08N03,2019.0,March,46
Alamitos,05N12,1993.0,April,23
Alamitos,05N12,1994.0,April,34
Alamitos,05N12,1995.0,April,12
Alamitos,05N12,1996.0,April,12
Alamitos,05N12,1997.0,April,11
Alamitos,05N12,1998.0,April,18
Alamitos,05N12,1999.0,April,0
Alamitos,05N12,2000.0,April,12
Alamitos,05N12,2001.0,April,18
Alamitos,05N12,2002.0,April,6
Alamitos,05N12,2003.0,April,15
Alamitos,05N12,2004.0,April,0
Alamitos,05N12,2005.0,April,27
Alamitos,05N12,2006.0,April,5
Alamitos,05N12,2007.0,April,8
Alamitos,05N12,2008.0,April,13
Alamitos,05N12,2009.0,April,0
Alamitos,05N12,2010.0,April,38
Alamitos,05N12,2011.0,April,0
Alamitos,05N12,2012.0,April,0
Alamitos,05N12,2013.0,April,5
Alamitos,05N12,2014.0,April,0
Alamitos,05N12,2015.0,April,18
Alamitos,05N12,2016.0,April,2
Alamitos,05N12,2017.0,April,0
Alamitos,05N12,2018.0,April,3
Alamitos,05N12,2019.0,April,19
Aztec #2,05N21,1993.0,April,23
Aztec #2,05N21,1994.0,April,34
Aztec #2,05N21,1995.0,April,12
Aztec #2,05N21,1996.0,April,12
Aztec #2,05N21,1997.0,April,11
Aztec #2,05N21,1998.0,April,18
Aztec #2,05N21,1999.0,April,0
Aztec #2,05N21,2000.0,April,12
Aztec #2,05N21,2001.0,April,18
Aztec #2,05N21,2002.0,April,6
Aztec #2,05N21,2003.0,April,15
Aztec #2,05N21,2004.0,April,0
Aztec #2,05N21,2005.0,April,27
Aztec #2,05N21,2006.0,April,5
Aztec #2,05N21,2007.0,April,8
Aztec #2,05N21,2008.0,April,13
Aztec #2,05N21,2009.0,April,0
Aztec #2,05N21,2010.0,April,38
Aztec #2,05N21,2011.0,April,0
Aztec #2,05N21,2012.0,April,0
Aztec #2,05N21,2013.0,April,5
Aztec #2,05N21,2014.0,April,0
Aztec #2,05N21,2015.0,April,18
Aztec #2,05N21,2016.0,April,2
Aztec #2,05N21,2017.0,April,0
Aztec #2,05N21,2018.0,April,3
Aztec #2,05N21,2019.0,April,19
Bateman,06N04S,2001.0,April,25
Bateman,06N04S,2002.0,April,12
Bateman,06N04S,2003.0,April,31
Bateman,06N04S,2004.0,April,12
Bateman,06N04S,2005.0,April,45
Bateman,06N04S,2006.0,April,18
Bateman,06N04S,2007.0,April,23
Bateman,06N04S,2008.0,April,38
Bateman,06N04S,2009.0,April,29
Bateman,06N04S,2010.0,April,37
Bateman,06N04S,2011.0,April,9
Bateman,06N04S,2012.0,April,12
Bateman,06N04S,2013.0,April,21
Bateman,06N04S,2014.0,April,17
Bateman,06N04S,2015.0,April,19
Bateman,06N04S,2016.0,April,19
Bateman,06N04S,2017.0,April,36
Bateman,06N04S,2018.0,April,10
Bateman,06N04S,2019.0,April,40
Boon,08P06,1994.0,April,2
Boon,08P06,1995.0,April,1
Boon,08P06,1996.0,April,0
Boon,08P06,1997.0,April,0
Boon,08P06,1998.0,April,16
Boon,08P06,1999.0,April,0
Boon,08P06,2000.0,April,0
Boon,08P06,2001.0,April,6
Boon,08P06,2002.0,April,0
Boon,08P06,2003.0,April,5
Boon,08P06,2004.0,April,0
Boon,08P06,2005.0,April,9
Boon,08P06,2006.0,April,2
Boon,08P06,2007.0,April,0
Boon,08P06,2008.0,April,2
Boon,08P06,2009.0,April,4
Boon,08P06,2010.0,April,23
Boon,08P06,2011.0,April,0
Boon,08P06,2012.0,April,0
Boon,08P06,2013.0,April,0
Boon,08P06,2014.0,April,0
Boon,08P06,2015.0,April,0
Boon,08P06,2016.0,April,0
Boon,08P06,2017.0,April,0
Boon,08P06,2018.0,April,4
Boon,08P06,2019.0,April,0
Bowl Canyon,08N04,1986.0,April,12
Bowl Canyon,08N04,1987.0,April,34
Bowl Canyon,08N04,1988.0,April,19
Bowl Canyon,08N04,1989.0,April,2
Bowl Canyon,08N04,1990.0,April,11
Bowl Canyon,08N04,1991.0,April,47
Bowl Canyon,08N04,1992.0,April,28
Bowl Canyon,08N04,1993.0,April,33
Bowl Canyon,08N04,1994.0,April,16
Bowl Canyon,08N04,1995.0,April,30
Bowl Canyon,08N04,1996.0,April,0
Bowl Canyon,08N04,1997.0,April,14
Bowl Canyon,08N04,1998.0,April,37
Bowl Canyon,08N04,1999.0,April,0
Bowl Canyon,08N04,2000.0,April,20
Bowl Canyon,08N04,2001.0,April,22
Bowl Canyon,08N04,2002.0,April,6
Bowl Canyon,08N04,2003.0,April,21
Bowl Canyon,08N04,2004.0,April,5
Bowl Canyon,08N04,2005.0,April,42
Bowl Canyon,08N04,2006.0,April,9
Bowl Canyon,08N04,2007.0,April,6
Bowl Canyon,08N04,2008.0,April,26
Bowl Canyon,08N04,2009.0,April,22
Bowl Canyon,08N04,2010.0,April,39
Bowl Canyon,08N04,2011.0,April,11
Bowl Canyon,08N04,2012.0,April,9
Bowl Canyon,08N04,2013.0,April,13
Bowl Canyon,08N04,2014.0,April,4
Bowl Canyon,08N04,2015.0,April,15
Bowl Canyon,08N04,2016.0,April,7
Bowl Canyon,08N04,2017.0,April,18
Bowl Canyon,08N04,2018.0,April,6
Bowl Canyon,08N04,2019.0,April,33
Chamita,06N03S,2002.0,April,0
Chamita,06N03S,2003.0,April,19
Chamita,06N03S,2004.0,April,1
Chamita,06N03S,2005.0,April,38
Chamita,06N03S,2006.0,April,6
Chamita,06N03S,2008.0,April,26
Chamita,06N03S,2009.0,April,12
Chamita,06N03S,2010.0,April,32
Chamita,06N03S,2011.0,April,9
Chamita,06N03S,2012.0,April,1
Chamita,06N03S,2013.0,April,6
Chamita,06N03S,2014.0,April,2
Chamita,06N03S,2015.0,April,5
Chamita,06N03S,2016.0,April,7
Chamita,06N03S,2017.0,April,23
Chamita,06N03S,2018.0,April,0
Chamita,06N03S,2019.0,April,38
Dan Valley,08P05,1994.0,April,0
Dan Valley,08P05,1995.0,April,0
Dan Valley,08P05,1996.0,April,0
Dan Valley,08P05,1997.0,April,0
Dan Valley,08P05,1998.0,April,4
Dan Valley,08P05,1999.0,April,0
Dan Valley,08P05,2000.0,April,0
Dan Valley,08P05,2001.0,April,1
Dan Valley,08P05,2002.0,April,0
Dan Valley,08P05,2003.0,April,3
Dan Valley,08P05,2004.0,April,0
Dan Valley,08P05,2005.0,April,0
Dan Valley,08P05,2006.0,April,3
Dan Valley,08P05,2007.0,April,0
Dan Valley,08P05,2008.0,April,4
Dan Valley,08P05,2009.0,April,1
Dan Valley,08P05,2010.0,April,16
Dan Valley,08P05,2011.0,April,0
Dan Valley,08P05,2012.0,April,0
Dan Valley,08P05,2013.0,April,0
Dan Valley,08P05,2014.0,April,0
Dan Valley,08P05,2015.0,April,0
Dan Valley,08P05,2016.0,April,0
Dan Valley,08P05,2017.0,April,0
Dan Valley,08P05,2018.0,April,2
Dan Valley,08P05,2019.0,April,0
Elk Cabin,05P04S,2002.0,April,0
Elk Cabin,05P04S,2003.0,April,2
Elk Cabin,05P04S,2004.0,April,0
Elk Cabin,05P04S,2005.0,April,24
Elk Cabin,05P04S,2006.0,April,0
Elk Cabin,05P04S,2007.0,April,1
Elk Cabin,05P04S,2008.0,April,3
Elk Cabin,05P04S,2009.0,April,1
Elk Cabin,05P04S,2010.0,April,22
Elk Cabin,05P04S,2011.0,April,0
Elk Cabin,05P04S,2012.0,April,2
Elk Cabin,05P04S,2013.0,April,0
Elk Cabin,05P04S,2014.0,April,0
Elk Cabin,05P04S,2015.0,April,0
Elk Cabin,05P04S,2016.0,April,0
Elk Cabin,05P04S,2017.0,April,0
Elk Cabin,05P04S,2018.0,April,0
Elk Cabin,05P04S,2019.0,April,1
Frisco Divide,08S01S,2002.0,April,0
Frisco Divide,08S01S,2003.0,April,0
Frisco Divide,08S01S,2005.0,April,0
Frisco Divide,08S01S,2006.0,April,0
Frisco Divide,08S01S,2007.0,April,0
Frisco Divide,08S01S,2008.0,April,0
Frisco Divide,08S01S,2010.0,April,1
Frisco Divide,08S01S,2011.0,April,0
Frisco Divide,08S01S,2012.0,April,0
Frisco Divide,08S01S,2013.0,April,0
Frisco Divide,08S01S,2014.0,April,0
Frisco Divide,08S01S,2015.0,April,0
Frisco Divide,08S01S,2016.0,April,0
Frisco Divide,08S01S,2017.0,April,0
Frisco Divide,08S01S,2018.0,April,0
Frisco Divide,08S01S,2019.0,April,0
Gallegos Peak,05N18S,2002.0,April,15
Gallegos Peak,05N18S,2003.0,April,49
Gallegos Peak,05N18S,2004.0,April,14
Gallegos Peak,05N18S,2005.0,April,53
Gallegos Peak,05N18S,2006.0,April,21
Gallegos Peak,05N18S,2007.0,April,25
Gallegos Peak,05N18S,2008.0,April,23
Gallegos Peak,05N18S,2009.0,April,20
Gallegos Peak,05N18S,2010.0,April,35
Gallegos Peak,05N18S,2011.0,April,8
Gallegos Peak,05N18S,2012.0,April,6
Gallegos Peak,05N18S,2013.0,April,15
Gallegos Peak,05N18S,2014.0,April,12
Gallegos Peak,05N18S,2015.0,April,11
Gallegos Peak,05N18S,2016.0,April,16
Gallegos Peak,05N18S,2017.0,April,21
Gallegos Peak,05N18S,2018.0,April,5
Gallegos Peak,05N18S,2019.0,April,38
Hematite Park,05N03,1937.0,April,22
Hematite Park,05N03,1938.0,April,22
Hematite Park,05N03,1939.0,April,0
Hematite Park,05N03,1940.0,April,5
Hematite Park,05N03,1941.0,April,35
Hematite Park,05N03,1942.0,April,21
Hematite Park,05N03,1943.0,April,5
Hematite Park,05N03,1944.0,April,27
Hematite Park,05N03,1945.0,April,29
Hematite Park,05N03,1946.0,April,1
Hematite Park,05N03,1947.0,April,13
Hematite Park,05N03,1948.0,April,30
Hematite Park,05N03,1949.0,April,20
Hematite Park,05N03,1950.0,April,0
Hematite Park,05N03,1951.0,April,11
Hematite Park,05N03,1952.0,April,30
Hematite Park,05N03,1953.0,April,10
Hematite Park,05N03,1954.0,April,9
Hematite Park,05N03,1955.0,April,3
Hematite Park,05N03,1956.0,April,2
Hematite Park,05N03,1957.0,April,18
Hematite Park,05N03,1958.0,April,29
Hematite Park,05N03,1959.0,April,9
Hematite Park,05N03,1960.0,April,9
Hematite Park,05N03,1961.0,April,17
Hematite Park,05N03,1962.0,April,19
Hematite Park,05N03,1963.0,April,8
Hematite Park,05N03,1964.0,April,16
Hematite Park,05N03,1965.0,April,23
Hematite Park,05N03,1966.0,April,10
Hematite Park,05N03,1967.0,April,0
Hematite Park,05N03,1968.0,April,22
Hematite Park,05N03,1969.0,April,18
Hematite Park,05N03,1970.0,April,17
Hematite Park,05N03,1971.0,April,0
Hematite Park,05N03,1972.0,April,4
Hematite Park,05N03,1973.0,April,27
Hematite Park,05N03,1974.0,April,10
Hematite Park,05N03,1975.0,April,23
Hematite Park,05N03,1976.0,April,19
Hematite Park,05N03,1977.0,April,8
Hematite Park,05N03,1978.0,April,14
Hematite Park,05N03,1979.0,April,33
Hematite Park,05N03,1980.0,April,24
Hematite Park,05N03,1981.0,April,6
Hematite Park,05N03,1982.0,April,12
Hematite Park,05N03,1983.0,April,29
Hematite Park,05N03,1984.0,April,26
Hematite Park,05N03,1985.0,April,20
Hematite Park,05N03,1986.0,April,3
Hematite Park,05N03,1987.0,April,30
Hematite Park,05N03,1988.0,April,6
Hematite Park,05N03,1989.0,April,13
Hematite Park,05N03,1990.0,April,18
Hematite Park,05N03,1991.0,April,27
Hematite Park,05N03,1992.0,April,23
Hematite Park,05N03,1993.0,April,22
Hematite Park,05N03,1994.0,April,21
Hematite Park,05N03,1995.0,April,19
Hematite Park,05N03,1996.0,April,2
Hematite Park,05N03,1997.0,April,11
Hematite Park,05N03,1998.0,April,12
Hematite Park,05N03,1999.0,April,0
Hematite Park,05N03,2000.0,April,5
Hematite Park,05N03,2001.0,April,10
Hematite Park,05N03,2002.0,April,3
Hematite Park,05N03,2003.0,April,15
Hematite Park,05N03,2004.0,April,0
Hematite Park,05N03,2005.0,April,29
Hematite Park,05N03,2006.0,April,7
Hematite Park,05N03,2007.0,April,1
Hematite Park,05N03,2008.0,April,21
Hematite Park,05N03,2009.0,April,8
Hematite Park,05N03,2010.0,April,41
Hematite Park,05N03,2011.0,April,0
Hematite Park,05N03,2012.0,April,11
Hematite Park,05N03,2013.0,April,17
Hematite Park,05N03,2014.0,April,4
Hematite Park,05N03,2015.0,April,16
Hematite Park,05N03,2016.0,April,2
Hematite Park,05N03,2017.0,April,16
Hematite Park,05N03,2018.0,April,1
Hematite Park,05N03,2019.0,April,33
Hidden Valley,08N05,1988.0,April,13
Hidden Valley,08N05,1989.0,April,0
Hidden Valley,08N05,1990.0,April,4
Hidden Valley,08N05,1991.0,April,37
Hidden Valley,08N05,1992.0,April,24
Hidden Valley,08N05,1993.0,April,26
Hidden Valley,08N05,1994.0,April,6
Hidden Valley,08N05,1995.0,April,24
Hidden Valley,08N05,1996.0,April,0
Hidden Valley,08N05,1997.0,April,8
Hidden Valley,08N05,1998.0,April,34
Hidden Valley,08N05,1999.0,April,0
Hidden Valley,08N05,2000.0,April,13
Hidden Valley,08N05,2001.0,April,9
Hidden Valley,08N05,2002.0,April,0
Hidden Valley,08N05,2003.0,April,22
Hidden Valley,08N05,2004.0,April,0
Hidden Valley,08N05,2005.0,April,32
Hidden Valley,08N05,2006.0,April,0
Hidden Valley,08N05,2007.0,April,2
Hidden Valley,08N05,2008.0,April,23
Hidden Valley,08N05,2009.0,April,11
Hidden Valley,08N05,2010.0,April,37
Hidden Valley,08N05,2011.0,April,7
Hidden Valley,08N05,2012.0,April,3
Hidden Valley,08N05,2013.0,April,10
Hidden Valley,08N05,2014.0,April,0
Hidden Valley,08N05,2015.0,April,7
Hidden Valley,08N05,2016.0,April,0
Hidden Valley,08N05,2017.0,April,6
Hidden Valley,08N05,2018.0,April,0
Hidden Valley,08N05,2019.0,April,27
Hopewell,06N14S,2002.0,April,31
Hopewell,06N14S,2003.0,April,56
Hopewell,06N14S,2004.0,April,40
Hopewell,06N14S,2005.0,April,75
Hopewell,06N14S,2006.0,April,45
Hopewell,06N14S,2007.0,April,42
Hopewell,06N14S,2008.0,April,68
Hopewell,06N14S,2009.0,April,59
Hopewell,06N14S,2010.0,April,60
Hopewell,06N14S,2011.0,April,47
Hopewell,06N14S,2012.0,April,33
Hopewell,06N14S,2013.0,April,35
Hopewell,06N14S,2014.0,April,41
Hopewell,06N14S,2015.0,April,37
Hopewell,06N14S,2016.0,April,38
Hopewell,06N14S,2017.0,April,71
Hopewell,06N14S,2018.0,April,28
Hopewell,06N14S,2019.0,April,63
Lookout Mountain,07S04S,2002.0,April,0
Lookout Mountain,07S04S,2003.0,April,1
Lookout Mountain,07S04S,2004.0,April,0
Lookout Mountain,07S04S,2005.0,April,1
Lookout Mountain,07S04S,2006.0,April,0
Lookout Mountain,07S04S,2007.0,April,1
Lookout Mountain,07S04S,2008.0,April,0
Lookout Mountain,07S04S,2009.0,April,0
Lookout Mountain,07S04S,2011.0,April,0
Lookout Mountain,07S04S,2012.0,April,0
Lookout Mountain,07S04S,2013.0,April,0
Lookout Mountain,07S04S,2014.0,April,0
Lookout Mountain,07S04S,2015.0,April,0
Lookout Mountain,07S04S,2016.0,April,0
Lookout Mountain,07S04S,2017.0,April,0
Lookout Mountain,07S04S,2018.0,April,0
Lookout Mountain,07S04S,2019.0,April,0
Mcgaffey,08P07,1999.0,April,0
Mcgaffey,08P07,2000.0,April,0
Mcgaffey,08P07,2001.0,April,0
Mcgaffey,08P07,2002.0,April,0
Mcgaffey,08P07,2003.0,April,0
Mcgaffey,08P07,2004.0,April,0
Mcgaffey,08P07,2005.0,April,0
Mcgaffey,08P07,2006.0,April,0
Mcgaffey,08P07,2007.0,April,0
Mcgaffey,08P07,2008.0,April,0
Mcgaffey,08P07,2009.0,April,2
Mcgaffey,08P07,2010.0,April,9
Mcgaffey,08P07,2011.0,April,0
Mcgaffey,08P07,2012.0,April,0
Mcgaffey,08P07,2013.0,April,0
Mcgaffey,08P07,2014.0,April,0
Mcgaffey,08P07,2015.0,April,0
Mcgaffey,08P07,2016.0,April,0
Mcgaffey,08P07,2017.0,April,0
Mcgaffey,08P07,2018.0,April,2
Mcgaffey,08P07,2019.0,April,0
Mcknight Cabin,07S03S,2004.0,April,1
Mcknight Cabin,07S03S,2006.0,April,0
Mcknight Cabin,07S03S,2007.0,April,0
Mcknight Cabin,07S03S,2008.0,April,0
Mcknight Cabin,07S03S,2009.0,April,0
Mcknight Cabin,07S03S,2010.0,April,27
Mcknight Cabin,07S03S,2011.0,April,0
Mcknight Cabin,07S03S,2012.0,April,1
Mcknight Cabin,07S03S,2013.0,April,0
Mcknight Cabin,07S03S,2014.0,April,0
Mcknight Cabin,07S03S,2015.0,April,0
Mcknight Cabin,07S03S,2016.0,April,0
Mcknight Cabin,07S03S,2017.0,April,0
Mcknight Cabin,07S03S,2018.0,April,0
Mcknight Cabin,07S03S,2019.0,April,0
Missionary Spring,08N06,1991.0,April,4
Missionary Spring,08N06,1992.0,April,0
Missionary Spring,08N06,1993.0,April,0
Missionary Spring,08N06,1994.0,April,0
Missionary Spring,08N06,1995.0,April,0
Missionary Spring,08N06,1996.0,April,0
Missionary Spring,08N06,1997.0,April,0
Missionary Spring,08N06,1998.0,April,5
Missionary Spring,08N06,1999.0,April,0
Missionary Spring,08N06,2000.0,April,6
Missionary Spring,08N06,2001.0,April,2
Missionary Spring,08N06,2002.0,April,0
Missionary Spring,08N06,2003.0,April,3
Missionary Spring,08N06,2004.0,April,0
Missionary Spring,08N06,2005.0,April,2
Missionary Spring,08N06,2006.0,April,2
Missionary Spring,08N06,2007.0,April,0
Missionary Spring,08N06,2008.0,April,0
Missionary Spring,08N06,2009.0,April,2
Missionary Spring,08N06,2010.0,April,15
Missionary Spring,08N06,2011.0,April,0
Missionary Spring,08N06,2012.0,April,0
Missionary Spring,08N06,2013.0,April,0
Missionary Spring,08N06,2014.0,April,0
Missionary Spring,08N06,2015.0,April,0
Missionary Spring,08N06,2016.0,April,0
Missionary Spring,08N06,2017.0,April,0
Missionary Spring,08N06,2018.0,April,0
Missionary Spring,08N06,2019.0,April,0
Navajo Whiskey Ck,08N03S,2010.0,April,40
Navajo Whiskey Ck,08N03S,2011.0,April,0
Navajo Whiskey Ck,08N03S,2012.0,April,1
Navajo Whiskey Ck,08N03S,2013.0,April,0
Navajo Whiskey Ck,08N03S,2014.0,April,0
Navajo Whiskey Ck,08N03S,2015.0,April,0
Navajo Whiskey Ck,08N03S,2016.0,April,0
Navajo Whiskey Ck,08N03S,2017.0,April,2
Navajo Whiskey Ck,08N03S,2018.0,April,0
Navajo Whiskey Ck,08N03S,2019.0,April,33
North Costilla,05N16S,2003.0,April,23
North Costilla,05N16S,2004.0,April,7
North Costilla,05N16S,2005.0,April,48
North Costilla,05N16S,2006.0,April,14
North Costilla,05N16S,2007.0,April,14
North Costilla,05N16S,2008.0,April,27
North Costilla,05N16S,2009.0,April,14
North Costilla,05N16S,2010.0,April,31
North Costilla,05N16S,2011.0,April,1
North Costilla,05N16S,2012.0,April,0
North Costilla,05N16S,2013.0,April,10
North Costilla,05N16S,2014.0,April,0
North Costilla,05N16S,2015.0,April,13
North Costilla,05N16S,2016.0,April,10
North Costilla,05N16S,2017.0,April,17
North Costilla,05N16S,2018.0,April,0
North Costilla,05N16S,2019.0,April,32
Ojo Redondo,08P02,1982.0,April,9
Ojo Redondo,08P02,1983.0,April,20
Ojo Redondo,08P02,1984.0,April,6
Ojo Redondo,08P02,1986.0,April,1
Ojo Redondo,08P02,1987.0,April,14
Ojo Redondo,08P02,1988.0,April,0
Ojo Redondo,08P02,1989.0,April,0
Ojo Redondo,08P02,1990.0,April,0
Ojo Redondo,08P02,1991.0,April,21
Ojo Redondo,08P02,1992.0,April,5
Ojo Redondo,08P02,1993.0,April,11
Ojo Redondo,08P02,1994.0,April,0
Ojo Redondo,08P02,1995.0,April,0
Ojo Redondo,08P02,1996.0,April,0
Ojo Redondo,08P02,1997.0,April,1
Ojo Redondo,08P02,1998.0,April,13
Ojo Redondo,08P02,1999.0,April,0
Ojo Redondo,08P02,2000.0,April,0
Ojo Redondo,08P02,2001.0,April,3
Ojo Redondo,08P02,2002.0,April,0
Ojo Redondo,08P02,2004.0,April,0
Ojo Redondo,08P02,2005.0,April,5
Ojo Redondo,08P02,2006.0,April,1
Ojo Redondo,08P02,2007.0,April,0
Ojo Redondo,08P02,2008.0,April,3
Ojo Redondo,08P02,2009.0,April,3
Ojo Redondo,08P02,2010.0,April,18
Ojo Redondo,08P02,2011.0,April,0
Ojo Redondo,08P02,2012.0,April,0
Ojo Redondo,08P02,2013.0,April,0
Ojo Redondo,08P02,2014.0,April,0
Ojo Redondo,08P02,2015.0,April,0
Ojo Redondo,08P02,2016.0,April,0
Ojo Redondo,08P02,2017.0,April,0
Ojo Redondo,08P02,2018.0,April,0
Ojo Redondo,08P02,2019.0,April,0
Palo,05N13,1972.0,April,4
Palo,05N13,1973.0,April,44
Palo,05N13,1974.0,April,19
Palo,05N13,1975.0,April,33
Palo,05N13,1976.0,April,27
Palo,05N13,1977.0,April,12
Palo,05N13,1978.0,April,22
Palo,05N13,1979.0,April,31
Palo,05N13,1980.0,April,38
Palo,05N13,1981.0,April,11
Palo,05N13,1982.0,April,28
Palo,05N13,1983.0,April,36
Palo,05N13,1984.0,April,37
Palo,05N13,1985.0,April,34
Palo,05N13,1986.0,April,18
Palo,05N13,1987.0,April,38
Palo,05N13,1988.0,April,14
Palo,05N13,1989.0,April,20
Palo,05N13,1990.0,April,26
Palo,05N13,1991.0,April,37
Palo,05N13,1992.0,April,26
Palo,05N13,1993.0,April,33
Palo,05N13,1994.0,April,46
Palo,05N13,1995.0,April,24
Palo,05N13,1996.0,April,21
Palo,05N13,1997.0,April,24
Palo,05N13,1998.0,April,28
Palo,05N13,1999.0,April,11
Palo,05N13,2000.0,April,19
Palo,05N13,2001.0,April,23
Palo,05N13,2002.0,April,15
Palo,05N13,2003.0,April,27
Palo,05N13,2004.0,April,2
Palo,05N13,2005.0,April,37
Palo,05N13,2006.0,April,8
Palo,05N13,2007.0,April,18
Palo,05N13,2008.0,April,28
Palo,05N13,2009.0,April,20
Palo,05N13,2010.0,April,40
Palo,05N13,2011.0,April,9
Palo,05N13,2012.0,April,16
Palo,05N13,2013.0,April,17
Palo,05N13,2014.0,April,11
Palo,05N13,2015.0,April,19
Palo,05N13,2016.0,April,8
Palo,05N13,2017.0,April,10
Palo,05N13,2018.0,April,3
Palo,05N13,2019.0,April,32
Palo,05N13S,2011.0,April,0
Palo,05N13S,2012.0,April,0
Palo,05N13S,2013.0,April,0
Palo,05N13S,2014.0,April,0
Palo,05N13S,2015.0,April,0
Palo,05N13S,2016.0,April,0
Palo,05N13S,2017.0,April,0
Palo,05N13S,2018.0,April,0
Palo,05N13S,2019.0,April,16
Panchuela,05P02,1937.0,April,2
Panchuela,05P02,1938.0,April,0
Panchuela,05P02,1939.0,April,0
Panchuela,05P02,1940.0,April,0
Panchuela,05P02,1941.0,April,25
Panchuela,05P02,1942.0,April,9
Panchuela,05P02,1943.0,April,9
Panchuela,05P02,1944.0,April,10
Panchuela,05P02,1945.0,April,10
Panchuela,05P02,1946.0,April,0
Panchuela,05P02,1947.0,April,1
Panchuela,05P02,1948.0,April,27
Panchuela,05P02,1949.0,April,9
Panchuela,05P02,1950.0,April,0
Panchuela,05P02,1951.0,April,6
Panchuela,05P02,1952.0,April,13
Panchuela,05P02,1953.0,April,1
Panchuela,05P02,1954.0,April,0
Panchuela,05P02,1955.0,April,0
Panchuela,05P02,1956.0,April,0
Panchuela,05P02,1957.0,April,0
Panchuela,05P02,1958.0,April,17
Panchuela,05P02,1959.0,April,0
Panchuela,05P02,1960.0,April,7
Panchuela,05P02,1961.0,April,11
Panchuela,05P02,1962.0,April,14
Panchuela,05P02,1963.0,April,4
Panchuela,05P02,1964.0,April,4
Panchuela,05P02,1965.0,April,25
Panchuela,05P02,1966.0,April,2
